,championId,pickTurn,teamId,metadata.matchId
314,-1,5,100,LA1_1090783330
315,23,6,200,LA1_1090783330
316,110,7,200,LA1_1090783330
317,82,8,200,LA1_1090783330
318,350,9,200,LA1_1090783330
319,105,10,200,LA1_1090783330
320,25,1,100,LA1_1090738026
321,11,2,100,LA1_1090738026
322,-1,3,100,LA1_1090738026
323,56,4,100,LA1_1090738026
324,80,5,100,LA1_1090738026
325,36,6,200,LA1_1090738026
326,53,7,200,LA1_1090738026
327,526,8,200,LA1_1090738026
328,67,9,200,LA1_1090738026
329,82,10,200,LA1_1090738026
330,25,1,100,LA1_1090711212
331,5,2,100,LA1_1090711212
332,222,3,100,LA1_1090711212
333,114,4,100,LA1_1090711212
334,238,5,100,LA1_1090711212
335,11,6,200,LA1_1090711212
336,25,7,200,LA1_1090711212
337,36,8,200,LA1_1090711212
338,63,9,200,LA1_1090711212
339,157,10,200,LA1_1090711212
340,-1,1,100,LA1_1176345984
341,77,2,100,LA1_1176345984
342,99,3,100,LA1_1176345984
343,350,4,100,LA1_1176345984
344,21,5,100,LA1_1176345984
345,157,6,200,LA1_1176345984
346,84,7,200,LA1_1176345984
347,25,8,200,LA1_1176345984
348,104,9,200,LA1_1176345984
349,106,10,200,LA1_1176345984
350,121,1,100,LA1_1176334226
351,17,2,100,LA1_1176334226
352,360,3,100,LA1_1176334226
353,555,4,100,LA1_1176334226
354,245,5,100,LA1_1176334226
355,777,6,200,LA1_1176334226
356,39,7,200,LA1_1176334226
357,17,8,200,LA1_1176334226
358,63,9,200,LA1_1176334226
359,78,10,200,LA1_1176334226
360,67,1,100,LA1_1176333156
361,55,2,100,LA1_1176333156
362,11,3,100,LA1_1176333156
363,89,4,100,LA1_1176333156
364,17,5,100,LA1_1176333156
365,18,6,200,LA1_1176333156
366,63,7,200,LA1_1176333156
367,498,8,200,LA1_1176333156
368,17,9,200,LA1_1176333156
369,157,10,200,LA1_1176333156
370,104,1,100,LA1_1176320659
371,60,2,100,LA1_1176320659
372,238,3,100,LA1_1176320659
373,25,4,100,LA1_1176320659
374,150,5,100,LA1_1176320659
375,222,6,200,LA1_1176320659
376,11,7,200,LA1_1176320659
377,145,8,200,LA1_1176320659
378,234,9,200,LA1_1176320659
379,19,10,200,LA1_1176320659
380,53,1,100,LA1_1175880291
381,223,2,100,LA1_1175880291
382,63,3,100,LA1_1175880291
383,98,4,100,LA1_1175880291
384,122,5,100,LA1_1175880291
385,39,6,200,LA1_1175880291
386,32,7,200,LA1_1175880291
387,54,8,200,LA1_1175880291
388,18,9,200,LA1_1175880291
389,111,10,200,LA1_1175880291
390,64,1,100,LA1_1175865852
391,41,2,100,LA1_1175865852
392,131,3,100,LA1_1175865852
393,84,4,100,LA1_1175865852
394,53,5,100,LA1_1175865852
395,234,6,200,LA1_1175865852
396,141,7,200,LA1_1175865852
397,21,8,200,LA1_1175865852
398,238,9,200,LA1_1175865852
399,420,10,200,LA1_1175865852
400,166,1,100,LA1_1175014541
401,89,2,100,LA1_1175014541
402,11,3,100,LA1_1175014541
403,555,4,100,LA1_1175014541
404,777,5,100,LA1_1175014541
405,161,6,200,LA1_1175014541
406,19,7,200,LA1_1175014541
407,145,8,200,LA1_1175014541
408,875,9,200,LA1_1175014541
409,-1,10,200,LA1_1175014541
410,202,1,100,LA1_1175001056
411,11,2,100,LA1_1175001056
412,84,3,100,LA1_1175001056
413,122,4,100,LA1_1175001056
414,18,5,100,LA1_1175001056
415,25,6,200,LA1_1175001056
416,234,7,200,LA1_1175001056
417,67,8,200,LA1_1175001056
418,875,9,200,LA1_1175001056
419,777,10,200,LA1_1175001056
420,238,1,100,LA1_1174080442
421,21,2,100,LA1_1174080442
422,11,3,100,LA1_1174080442
423,68,4,100,LA1_1174080442
424,25,5,100,LA1_1174080442
425,875,6,200,LA1_1174080442
426,45,7,200,LA1_1174080442
427,11,8,200,LA1_1174080442
428,238,9,200,LA1_1174080442
429,18,10,200,LA1_1174080442
430,122,1,100,LA1_1174067676
431,17,2,100,LA1_1174067676
432,517,3,100,LA1_1174067676
433,22,4,100,LA1_1174067676
434,25,5,100,LA1_1174067676
435,18,6,200,LA1_1174067676
436,106,7,200,LA1_1174067676
437,360,8,200,LA1_1174067676
438,238,9,200,LA1_1174067676
439,99,10,200,LA1_1174067676
440,39,1,100,LA1_1174046699
441,81,2,100,LA1_1174046699
442,18,3,100,LA1_1174046699
443,17,4,100,LA1_1174046699
444,74,5,100,LA1_1174046699
445,39,6,200,LA1_1174046699
446,777,7,200,LA1_1174046699
447,99,8,200,LA1_1174046699
448,90,9,200,LA1_1174046699
449,56,10,200,LA1_1174046699
450,150,1,100,LA1_1174053167
451,21,2,100,LA1_1174053167
452,99,3,100,LA1_1174053167
453,157,4,100,LA1_1174053167
454,11,5,100,LA1_1174053167
455,238,6,200,LA1_1174053167
456,53,7,200,LA1_1174053167
457,82,8,200,LA1_1174053167
458,122,9,200,LA1_1174053167
459,67,10,200,LA1_1174053167
460,74,1,100,LA1_1173087494
461,360,2,100,LA1_1173087494
